subjectID;age;sex;parentality;babyID_ref;babyID_stim;stim;rank;delay_training_testing_h;nationality;real_baby_status;rated_baby_status;rated_baby_status_binom
Pdad07;35;male;parent;CAA;GAP;GAP_D4;34;5.1;France;unknown;unknown;0
Pdad07;35;male;parent;CAA;CHE;CHE_D1;35;5.1;France;unknown;unknown;0
Pdad07;35;male;parent;CAA;GAP;GAP_D2;36;5.1;France;unknown;familiar;1
Pdad07;35;male;parent;CAA;CAA;CAA_D4;37;5.1;France;familiar;unknown;0
Pdad07;35;male;parent;CAA;RAP;RAP_D3;38;5.1;France;unknown;unknown;0
Pdad07;35;male;parent;CAA;CAA;CAA_D2;39;5.1;France;familiar;familiar;1
Pdad07;35;male;parent;CAA;ZEP;ZEP_D4;40;5.1;France;unknown;familiar;1
Pdad08;43;male;parent;AMJ;RAP;RAP_D3;1;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D2;2;3.03;United Kingdom;familiar;unknown;0
Pdad08;43;male;parent;AMJ;FAE;FAE_D3;3;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;CHE;CHE_D2;4;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;GRG;GRG_D3;5;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;CHE;CHE_D4;6;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D1;7;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D2;8;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;GRG;GRG_D4;9;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;FAE;FAE_D4;10;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;GRG;GRG_D2;11;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D4;12;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;CHE;CHE_D3;13;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D1;14;3.03;United Kingdom;familiar;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D3;15;3.03;United Kingdom;familiar;familiar;1
Pdad08;43;male;parent;AMJ;GRG;GRG_D1;16;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D4;17;3.03;United Kingdom;familiar;familiar;1
Pdad08;43;male;parent;AMJ;FAE;FAE_D2;18;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;CHE;CHE_D1;19;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;FAE;FAE_D1;20;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D1;21;3.03;United Kingdom;familiar;familiar;1
Pdad08;43;male;parent;AMJ;FAE;FAE_D1;22;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;GRG;GRG_D3;23;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D4;24;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D3;25;3.03;United Kingdom;familiar;familiar;1
Pdad08;43;male;parent;AMJ;FAE;FAE_D3;26;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D2;27;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D2;28;3.03;United Kingdom;familiar;unknown;0
Pdad08;43;male;parent;AMJ;RAP;RAP_D1;29;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;CHE;CHE_D4;30;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;GRG;GRG_D4;31;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;GRG;GRG_D1;32;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;RAP;RAP_D3;33;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;CHE;CHE_D3;34;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;GRG;GRG_D2;35;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;CHE;CHE_D2;36;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;FAE;FAE_D2;37;3.03;United Kingdom;unknown;unknown;0
Pdad08;43;male;parent;AMJ;FAE;FAE_D4;38;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;CHE;CHE_D1;39;3.03;United Kingdom;unknown;familiar;1
Pdad08;43;male;parent;AMJ;AMJ;AMJ_D4;40;3.03;United Kingdom;familiar;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D2;1;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;ROM;ROM_D1;2;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D1;3;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D1;4;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;ROM;ROM_D3;5;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D3;6;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;ROM;ROM_D4;7;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;DUH;DUH_D2;8;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;DUH;DUH_D3;9;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D3;10;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;JOL;JOL_D2;11;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;DUH;DUH_D4;12;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D1;13;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;ROM;ROM_D2;14;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D4;15;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D4;16;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;JOM;JOM_D4;17;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D2;18;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;DUH;DUH_D1;19;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D3;20;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D2;21;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;ROM;ROM_D3;22;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D2;23;3.62;Hungary;familiar;unknown;0
Pdad09;30;male;parent;CAA;ROM;ROM_D4;24;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D4;25;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;JOM;JOM_D3;26;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;DUH;DUH_D4;27;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D1;28;3.62;Hungary;familiar;unknown;0
Pdad09;30;male;parent;CAA;DUH;DUH_D1;29;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D1;30;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D3;31;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;DUH;DUH_D3;32;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D4;33;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;ROM;ROM_D2;34;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;ROM;ROM_D1;35;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOL;JOL_D1;36;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;JOM;JOM_D2;37;3.62;Hungary;unknown;familiar;1
Pdad09;30;male;parent;CAA;JOL;JOL_D3;38;3.62;Hungary;unknown;unknown;0
Pdad09;30;male;parent;CAA;CAA;CAA_D4;39;3.62;Hungary;familiar;familiar;1
Pdad09;30;male;parent;CAA;DUH;DUH_D2;40;3.62;Hungary;unknown;unknown;0
Pdad10;37;male;parent;VIC;DUH;DUH_D4;1;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;JOL;JOL_D4;2;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;VIC;VIC_D1;3;4.07;United Kingdom;familiar;unknown;0
Pdad10;37;male;parent;VIC;DUH;DUH_D2;4;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;CAE;CAE_D4;5;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D3;6;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;VIC;VIC_D2;7;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D3;8;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D1;9;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D2;10;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D1;11;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;JOL;JOL_D1;12;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;VIC;VIC_D4;13;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;JOL;JOL_D3;14;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D1;15;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;AUP;AUP_D4;16;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;JOL;JOL_D2;17;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D3;18;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;VIC;VIC_D3;19;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D2;20;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D3;21;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;AUP;AUP_D3;22;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D1;23;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D2;24;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;CAE;CAE_D2;25;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;VIC;VIC_D1;26;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;JOL;JOL_D3;27;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;JOL;JOL_D4;28;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;CAE;CAE_D4;29;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D4;30;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;VIC;VIC_D4;31;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D1;32;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;JOL;JOL_D1;33;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D3;34;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;VIC;VIC_D2;35;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D1;36;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;JOL;JOL_D2;37;4.07;United Kingdom;unknown;unknown;0
Pdad10;37;male;parent;VIC;VIC;VIC_D3;38;4.07;United Kingdom;familiar;familiar;1
Pdad10;37;male;parent;VIC;DUH;DUH_D4;39;4.07;United Kingdom;unknown;familiar;1
Pdad10;37;male;parent;VIC;AUP;AUP_D2;40;4.07;United Kingdom;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D1;1;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;AUP;AUP_D3;2;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;BEL;BEL_D2;3;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D4;4;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;AUP;AUP_D4;5;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AUP;AUP_D1;6;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D3;7;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;ROM;ROM_D4;8;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;ROM;ROM_D1;9;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D3;10;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;AUP;AUP_D2;11;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;ROM;ROM_D3;12;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D2;13;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D1;14;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D4;15;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D1;16;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D4;17;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;ROM;ROM_D2;18;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D3;19;3.17;Portugal;familiar;unknown;0
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D2;20;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;AUP;AUP_D2;21;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D3;22;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;ROM;ROM_D4;23;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;ROM;ROM_D1;24;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D4;25;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D2;26;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D3;27;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AUP;AUP_D4;28;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D3;29;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;BEL;BEL_D2;30;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D4;31;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;BEL;BEL_D1;32;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AUP;AUP_D3;33;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;ROM;ROM_D2;34;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;ROM;ROM_D3;35;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D2;36;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AUP;AUP_D1;37;3.17;Portugal;unknown;familiar;1
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D4;38;3.17;Portugal;familiar;familiar;1
Pdad11;41;male;parent;AMJ;MAJ;MAJ_D1;39;3.17;Portugal;unknown;unknown;0
Pdad11;41;male;parent;AMJ;AMJ;AMJ_D1;40;3.17;Portugal;familiar;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D4;1;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D1;2;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D2;3;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D2;4;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;RAR;RAR_D2;5;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D3;6;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D1;7;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D4;8;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D3;9;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D4;10;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D3;11;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D2;12;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D3;13;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D4;14;3.9;United States;familiar;familiar;1
Pdad12;28;male;parent;AMJ;JOM;JOM_D2;15;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D1;16;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D1;17;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D1;18;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D4;19;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;RAR;RAR_D3;20;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D1;21;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D2;22;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D3;23;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;RAP;RAP_D4;24;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;JOM;JOM_D2;25;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D3;26;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D1;27;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D2;28;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D1;29;3.9;United States;familiar;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D4;30;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D1;31;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;JOM;JOM_D4;32;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D2;33;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D2;34;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAP;RAP_D3;35;3.9;United States;unknown;familiar;1
Pdad12;28;male;parent;AMJ;AMJ;AMJ_D4;36;3.9;United States;familiar;familiar;1
Pdad12;28;male;parent;AMJ;RAP;RAP_D1;37;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D3;38;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;RAR;RAR_D4;39;3.9;United States;unknown;unknown;0
Pdad12;28;male;parent;AMJ;FAE;FAE_D3;40;3.9;United States;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D3;1;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D2;2;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D2;3;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D4;4;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D3;5;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D4;6;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D2;7;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D1;8;5.7;United Kingdom;familiar;familiar;1
Pdad13;36;male;parent;CHM;RAP;RAP_D1;9;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D1;10;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D4;11;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D2;12;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D3;13;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D2;14;5.7;United Kingdom;familiar;familiar;1
Pdad13;36;male;parent;CHM;CHM;CHM_D4;15;5.7;United Kingdom;familiar;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D4;16;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D3;17;5.7;United Kingdom;familiar;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D3;18;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D1;19;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D1;20;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D1;21;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D3;22;5.7;United Kingdom;familiar;familiar;1
Pdad13;36;male;parent;CHM;CAE;CAE_D1;23;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D2;24;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D3;25;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D2;26;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;ROM;ROM_D4;27;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D4;28;5.7;United Kingdom;familiar;familiar;1
Pdad13;36;male;parent;CHM;ROM;ROM_D3;29;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D1;30;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D4;31;5.7;United Kingdom;unknown;familiar;1
Pdad13;36;male;parent;CHM;MAJ;MAJ_D3;32;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D1;33;5.7;United Kingdom;familiar;unknown;0
Pdad13;36;male;parent;CHM;CHM;CHM_D2;34;5.7;United Kingdom;familiar;familiar;1
Pdad13;36;male;parent;CHM;ROM;ROM_D2;35;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;MAJ;MAJ_D4;36;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D4;37;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D2;38;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;CAE;CAE_D3;39;5.7;United Kingdom;unknown;unknown;0
Pdad13;36;male;parent;CHM;RAP;RAP_D1;40;5.7;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;GAP;GAP_D3;1;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D1;2;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;ZEP;ZEP_D1;3;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;GAP;GAP_D2;4;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;BEV;BEV_D3;5;3.02;United Kingdom;familiar;familiar;1
Pdad14;42;male;parent;BEV;DUH;DUH_D1;6;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;BEV;BEV_D2;7;3.02;United Kingdom;familiar;familiar;1
Pdad14;42;male;parent;BEV;ZEP;ZEP_D4;8;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;DUH;DUH_D2;9;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D4;10;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;ZEP;ZEP_D3;11;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;BEV;BEV_D4;12;3.02;United Kingdom;familiar;familiar;1
Pdad14;42;male;parent;BEV;ZEP;ZEP_D2;13;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;DUH;DUH_D4;14;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;DUH;DUH_D3;15;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;BEV;BEV_D1;16;3.02;United Kingdom;familiar;familiar;1
Pdad14;42;male;parent;BEV;GAP;GAP_D1;17;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;GAP;GAP_D4;18;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D2;19;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D3;20;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D1;21;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;CAE;CAE_D2;22;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;DUH;DUH_D1;23;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;CAE;CAE_D3;24;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;ZEP;ZEP_D2;25;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;DUH;DUH_D4;26;3.02;United Kingdom;unknown;unknown;0
Pdad14;42;male;parent;BEV;ZEP;ZEP_D4;27;3.02;United Kingdom;unknown;familiar;1
Pdad14;42;male;parent;BEV;DUH;DUH_D3;28;3.02;United Kingdom;unknown;unknown;0
